748-431,317,748,431
748-431,317,935,487
558+341,899,558,341
985/30,32.83,985,30
317/638,0.5,317,638
317/638,0.5,667,275
1165+675,1840,1165,675
325+361,686,325,361
951/127,7.49,951,127
951/127,7.49,934,702
134*702,94068,134,702
252*1015,255780,252,1015
252*1015,255780,243,619
1114/939,1.19,1114,939
786+574,1360,786,574
1217*1214,1477438,1217,1214
561+582,1143,561,582
252+349,601,252,349
210-1285,-1075,210,1285
210-1285,-1075,1040,481
694+528,1222,694,528
41-209,-168,41,209
1054+43,1097,1054,43
1054+43,1097,558,94
714*1183,844662,714,1183
306*662,202572,306,662
377*916,345332,377,916
377*916,345332,935,37
377*916,345332,210,1104
1100*1221,1343100,1100,1221
756/506,1.49,756,506
413*1265,522445,413,1265
740*719,532060,740,719
419*275,115225,419,275
1082*528,571296,1082,528
41+997,1038,41,997
180/784,0.23,180,784
287+1104,1391,287,1104
830+198,1028,830,198
70-287,-217,70,287
70-287,-217,565,197
1057*1035,1093995,1057,1035
655+1288,1943,655,1288
108-258,-150,108,258
674+290,964,674,290
283+1301,1584,283,1301
710*32,22720,710,32
710*32,22720,958,1076
770-377,393,770,377
1224-455,769,1224,455
208*98,20384,208,98
1302%1068,234,1302,1068
262+446,708,262,446
60+457,517,60,457
11+494,505,11,494
79/382,0.21,79,382
197+862,1059,197,862
876/560,1.56,876,560
426+420,846,426,420
1314+473,1787,1314,473
603-1181,-578,603,1181
930-723,207,930,723
458*977,447466,458,977
187*1017,190179,187,1017
1280+1258,2538,1280,1258
567*934,529578,567,934
102-688,-586,102,688
413-509,-96,413,509
413-509,-96,1264,961
413-509,-96,1027,105
413-509,-96,743,361
45+681,726,45,681
1320/124,10.65,1320,124
1320/124,10.65,680,798
1278-674,604,1278,674
1305/945,1.38,1305,945
1305/945,1.38,532,273
51*132,6732,51,132
361/657,0.55,361,657
737*27,19899,737,27
644+1171,1815,644,1171
851-717,134,851,717
1170%1036,134,1170,1036
1328*1238,1644064,1328,1238
241+728,969,241,728
566*412,233192,566,412
1063+377,1440,1063,377
1063+377,1440,63,1072
1163+765,1928,1163,765
267+435,702,267,435
4/609,0.01,4,609
529*903,477687,529,903
529*903,477687,929,1353
1301+355,1656,1301,355
1247+980,2227,1247,980
1061-611,450,1061,611
874*660,576840,874,660
724-273,451,724,273
675*1283,866025,675,1283
1074/106,10.13,1074,106
1074/106,10.13,253,1199
669+71,740,669,71
942*729,686718,942,729
942*729,686718,473,705
285/960,0.3,285,960
285/960,0.3,373,383
680*605,411400,680,605
501-1000,-499,501,1000
205*349,71545,205,349
1323+1138,2461,1323,1138
497/190,2.62,497,190
154-466,-312,154,466
850/411,2.07,850,411
850/411,2.07,1379,396
850/411,2.07,1081,376
805+1126,1931,805,1126
422+818,1240,422,818
54+1191,1245,54,1191
549+235,784,549,235
10*321,3210,10,321
682-550,132,682,550
249/293,0.85,249,293
1034+905,1939,1034,905
1385*517,716045,1385,517
69*409,28221,69,409
203/397,0.51,203,397
385-404,-19,385,404
1137/29,39.21,1137,29
256*184,47104,256,184
213-1005,-792,213,1005
1087/761,1.43,1087,761
406/696,0.58,406,696
986/1188,0.83,986,1188
858/1321,0.65,858,1321
1049+920,1969,1049,920
556*381,211836,556,381
32/942,0.03,32,942
31*1335,41385,31,1335
408/1167,0.35,408,1167
408/1167,0.35,252,1057
294*1167,343098,294,1167
1091+1335,2426,1091,1335
464*731,339184,464,731
795*1213,964335,795,1213
1154-762,392,1154,762
276-882,-606,276,882
198*894,177012,198,894
656-579,77,656,579
1274+156,1430,1274,156
533-313,220,533,313
1147+1048,2195,1147,1048
45-571,-526,45,571
1421-103,1318,1421,103
1421-103,1318,915,385
402-1338,-936,402,1338
1096*31,33976,1096,31
1235/711,1.74,1235,711
1233-357,876,1233,357
911/571,1.6,911,571
411-1102,-691,411,1102
411-1102,-691,789,930
573-1351,-778,573,1351
573-1351,-778,867,153
1181-372,809,1181,372
204*718,146472,204,718
204*718,146472,901,304
69/26,2.65,69,26
69/26,2.65,388,503
1086+193,1279,1086,193
684+458,1142,684,458
517/274,1.89,517,274
269+769,1038,269,769
831*389,323259,831,389
1276+1301,2577,1276,1301
255*628,160140,255,628
1040+260,1300,1040,260
695-1334,-639,695,1334
285/673,0.42,285,673
285/673,0.42,631,234
1283/354,3.62,1283,354
1344*1118,1502592,1344,1118
1344*1118,1502592,603,237
567/293,1.94,567,293
922+505,1427,922,505
1200/1388,0.86,1200,1388
1131*1034,1169454,1131,1034
793+502,1295,793,502
1404*289,405756,1404,289
145*432,62640,145,432
1406*760,1068560,1406,760
1406*760,1068560,330,1308
1406*760,1068560,1299,763
1405*743,1043915,1405,743
151*642,96942,151,642
351*1364,478764,351,1364
571-508,63,571,508
1050/302,3.48,1050,302
861+1393,2254,861,1393
517/346,1.49,517,346
845+28,873,845,28
385/1334,0.29,385,1334
477/733,0.65,477,733
1430-95,1335,1430,95
460-1247,-787,460,1247
347/340,1.02,347,340
1109/1040,1.07,1109,1040
1223+12,1235,1223,12
1343/1096,1.23,1343,1096
164-771,-607,164,771
971*1058,1027318,971,1058
260-181,79,260,181
865*209,180785,865,209
1101-299,802,1101,299
767-1399,-632,767,1399
570*911,519270,570,911
1358-759,599,1358,759
1119/304,3.68,1119,304
962-1099,-137,962,1099
472*360,169920,472,360
824-12,812,824,12
138*176,24288,138,176
138*176,24288,1251,770
84+532,616,84,532
84+532,616,1081,373
243+986,1229,243,986
243+986,1229,1452,885
243+986,1229,1061,208
1052+759,1811,1052,759
73*484,35332,73,484
1010+564,1574,1010,564
1327/851,1.56,1327,851
147/824,0.18,147,824
471-712,-241,471,712
729*276,201204,729,276
729*276,201204,724,832
1083+832,1915,1083,832
1495+1456,2951,1495,1456
453*1080,489240,453,1080
1488/742,2.01,1488,742
1259-21,1238,1259,21
247+987,1234,247,987
1386%1158,228,1386,1158
1426/801,1.78,1426,801
1273+375,1648,1273,375
241/1209,0.2,241,1209
241/1209,0.2,118,1098
129-384,-255,129,384
129-384,-255,901,547
1510%1359,151,1510,1359
1139/133,8.56,1139,133
1163*1505,1750315,1163,1505
273+797,1070,273,797
744*675,502200,744,675
744*675,502200,486,902
495/959,0.52,495,959
495/959,0.52,212,973
1293*167,215931,1293,167
627/422,1.49,627,422
506-115,391,506,115
656-335,321,656,335
1204/608,1.98,1204,608
1204/608,1.98,805,586
1204/608,1.98,576,1070
1204/608,1.98,850,1436
42/1331,0.03,42,1331
404/1071,0.38,404,1071
770*893,687610,770,893
264*408,107712,264,408
1482*809,1198938,1482,809
799-18,781,799,18
309-1241,-932,309,1241
518*1032,534576,518,1032
1459-1093,366,1459,1093
1185*593,702705,1185,593
247-1228,-981,247,1228
1332-708,624,1332,708
1332-708,624,1427,86
1517-78,1439,1517,78
1314/1417,0.93,1314,1417
692/1330,0.52,692,1330
993-1061,-68,993,1061
1344-657,687,1344,657
1486/156,9.53,1486,156
1097-558,539,1097,558
540-1533,-993,540,1533
625/1464,0.43,625,1464
625/1464,0.43,1336,484
447*700,312900,447,700
447*700,312900,950,1459
1066-988,78,1066,988
215/371,0.58,215,371
215/371,0.58,1001,624
44-794,-750,44,794
44-794,-750,699,931
665-1370,-705,665,1370
1472+733,2205,1472,733
455-1556,-1101,455,1556
56+1387,1443,56,1387
1087/237,4.59,1087,237
711*1117,794187,711,1117
473/54,8.76,473,54
1348*1413,1904724,1348,1413
518*996,515928,518,996
518*996,515928,941,970
1484%1170,314,1484,1170
1484%1170,314,1043,31
1308*1042,1362936,1308,1042
781/499,1.57,781,499
1456-684,772,1456,684
1456-684,772,602,373
669+1505,2174,669,1505
799*12,9588,799,12
828/1104,0.75,828,1104
62*1496,92752,62,1496
62*1496,92752,423,53
781-421,360,781,421
1457/49,29.73,1457,49
718-1051,-333,718,1051
670-840,-170,670,840
770/518,1.49,770,518
770/518,1.49,346,889
46*1059,48714,46,1059
946-494,452,946,494
302*554,167308,302,554
16+870,886,16,870
485+1431,1916,485,1431
1414%1583,1414,1414,1583
602/1103,0.55,602,1103
1019*839,854941,1019,839
1021+126,1147,1021,126
1246-1408,-162,1246,1408
260-1024,-764,260,1024
1263%1093,170,1263,1093
1263%1093,170,327,1105
982-1037,-55,982,1037
1403+128,1531,1403,128
238+88,326,238,88
1041+57,1098,1041,57
545-656,-111,545,656
146*1240,181040,146,1240
55/789,0.07,55,789
252+19,271,252,19
443+1211,1654,443,1211
344/888,0.39,344,888
787*1129,888523,787,1129
696*1107,770472,696,1107
571*1380,787980,571,1380
1363-555,808,1363,555
67*433,29011,67,433
67*433,29011,134,922
1399/1230,1.14,1399,1230
398+185,583,398,185
77+790,867,77,790
1146+64,1210,1146,64
1193-643,550,1193,643
1531-710,821,1531,710
761/996,0.76,761,996
761/996,0.76,637,592
1087%1522,1087,1087,1522
890/121,7.36,890,121
1104-710,394,1104,710
1104-710,394,786,525
807-954,-147,807,954
1064+1604,2668,1064,1604
1064+1604,2668,117,97
1064+1604,2668,1087,801
1026-1506,-480,1026,1506
973/607,1.6,973,607
1317-1611,-294,1317,1611
19/717,0.03,19,717
840+1152,1992,840,1152
840+1152,1992,224,685
308+1238,1546,308,1238
212-931,-719,212,931
1253*1279,1602587,1253,1279
1253*1279,1602587,31,1209
818+286,1104,818,286
1068+1613,2681,1068,1613
1068+1613,2681,904,1147
174/1570,0.11,174,1570
235*1452,341220,235,1452
1324-193,1131,1324,193
518/872,0.59,518,872
518/872,0.59,492,1331
518/872,0.59,451,37
12/1416,0.01,12,1416
455/969,0.47,455,969
905/1152,0.79,905,1152
905/1152,0.79,1614,107
905/1152,0.79,1125,755
459-312,147,459,312
1418/1146,1.24,1418,1146
1364*1551,2115564,1364,1551
1364*1551,2115564,1313,120
327+440,767,327,440
299-1147,-848,299,1147
1619+921,2540,1619,921
199/539,0.37,199,539
522*1260,657720,522,1260
228*531,121068,228,531
1189+413,1602,1189,413
1189+413,1602,1479,641
944-488,456,944,488
229+1391,1620,229,1391
1540*283,435820,1540,283
201/1372,0.15,201,1372
1054+1267,2321,1054,1267
521-1415,-894,521,1415
789/1562,0.51,789,1562
1215+188,1403,1215,188
539+145,684,539,145
181-820,-639,181,820
1157*1505,1741285,1157,1505
1171*858,1004718,1171,858
1171*858,1004718,553,244
1642+825,2467,1642,825
1608-507,1101,1608,507
964+840,1804,964,840
1262*776,979312,1262,776
1278/1234,1.04,1278,1234
1688*285,481080,1688,285
645/207,3.12,645,207
1457+473,1930,1457,473
604*257,155228,604,257
1522/1662,0.92,1522,1662
1579+1364,2943,1579,1364
1356+1268,2624,1356,1268
1507*1147,1728529,1507,1147
1636+1667,3303,1636,1667
1151/616,1.87,1151,616
1331+177,1508,1331,177
1331+177,1508,1067,37
1331+177,1508,1242,325
149*950,141550,149,950
149*950,141550,318,179
901*644,580244,901,644
1359-600,759,1359,600
1024/562,1.82,1024,562
1464+1525,2989,1464,1525
562*1122,630564,562,1122
562*1122,630564,920,650
332*590,195880,332,590
1351+1482,2833,1351,1482
519*1055,547545,519,1055
804+845,1649,804,845
671-125,546,671,125
1618/39,41.49,1618,39
1618/39,41.49,897,1501
528/963,0.55,528,963
172+1572,1744,172,1572
811*72,58392,811,72
1017-370,647,1017,370
1287/1404,0.92,1287,1404
1287/1404,0.92,392,239
1287/1404,0.92,933,232
16+1080,1096,16,1080
661/814,0.81,661,814
145*1139,165155,145,1139
984+1112,2096,984,1112
368+195,563,368,195
368+195,563,8,781
333+824,1157,333,824
695-1241,-546,695,1241
138*563,77694,138,563
1512-1212,300,1512,1212
1081+1294,2375,1081,1294
1712/159,10.77,1712,159
911*80,72880,911,80
828/133,6.23,828,133
828/133,6.23,633,278
157+880,1037,157,880
819+86,905,819,86
1511-857,654,1511,857
147-1231,-1084,147,1231
1101/330,3.34,1101,330
673/653,1.03,673,653
957*1213,1160841,957,1213
869*1323,1149687,869,1323
869*1323,1149687,1155,763
498-842,-344,498,842
599+385,984,599,385
1681-585,1096,1681,585
508+1573,2081,508,1573
1366*500,683000,1366,500
650*58,37700,650,58
341+1242,1583,341,1242
750-970,-220,750,970
521*684,356364,521,684
875*251,219625,875,251
1427/1103,1.29,1427,1103
564-750,-186,564,750
564-750,-186,534,1579
132/1352,0.1,132,1352
1284+895,2179,1284,895
1284+895,2179,92,1488
884/1372,0.64,884,1372
307-384,-77,307,384
794-1249,-455,794,1249
794-1249,-455,306,1734
1144*1356,1551264,1144,1356
372-1470,-1098,372,1470
1626%1212,414,1626,1212
1626%1212,414,408,1292
458+1133,1591,458,1133
1774%1700,74,1774,1700
1328/1549,0.86,1328,1549
418-1244,-826,418,1244
1556+1172,2728,1556,1172
51+1455,1506,51,1455
809+1474,2283,809,1474
809+1474,2283,1306,424
704*1747,1229888,704,1747
825+1242,2067,825,1242
807-759,48,807,759
413+1031,1444,413,1031
89+1161,1250,89,1161
901-1397,-496,901,1397
1754-33,1721,1754,33
1631*327,533337,1631,327
487/1682,0.29,487,1682
1055-66,989,1055,66
1477/924,1.6,1477,924
133*749,99617,133,749
845-1388,-543,845,1388
1700*380,646000,1700,380
310-1184,-874,310,1184
1743*1751,3051993,1743,1751
743/116,6.41,743,116
1759*181,318379,1759,181
857/666,1.29,857,666
101-387,-286,101,387
1542+343,1885,1542,343
1542+343,1885,1366,19
440-420,20,440,420
746+329,1075,746,329
970+574,1544,970,574
1369-421,948,1369,421
1369-421,948,1617,613
1671-1634,37,1671,1634
1149-276,873,1149,276
1491-572,919,1491,572
1469*1362,2000778,1469,1362
1791*728,1303848,1791,728
1120*393,440160,1120,393
1586+233,1819,1586,233
62+224,286,62,224
1317-867,450,1317,867
656-682,-26,656,682
493-1514,-1021,493,1514
493-1514,-1021,765,1788
1782/750,2.38,1782,750
559/1449,0.39,559,1449
1244*382,475208,1244,382
1244*382,475208,82,1152
1525-199,1326,1525,199
221-370,-149,221,370
221-370,-149,1487,921
512*1083,554496,512,1083
1087*87,94569,1087,87
857+651,1508,857,651
857+651,1508,344,542
560*444,248640,560,444
560*444,248640,685,800
1140+1132,2272,1140,1132
783*943,738369,783,943
842-33,809,842,33
898+396,1294,898,396
301*1410,424410,301,1410
677/267,2.54,677,267
768-1360,-592,768,1360
778-400,378,778,400
778-400,378,1473,66
364+1800,2164,364,1800
1133*1003,1136399,1133,1003
602+1520,2122,602,1520
99*1136,112464,99,1136
838-42,796,838,42
761+191,952,761,191
377/1007,0.37,377,1007
1174+1710,2884,1174,1710
1646*1117,1838582,1646,1117
465/573,0.81,465,573
1055/672,1.57,1055,672
1598-1614,-16,1598,1614
336+1323,1659,336,1323
336+1323,1659,863,577
1660+208,1868,1660,208
1665/1295,1.29,1665,1295
537-199,338,537,199
537-199,338,306,880
1680*637,1070160,1680,637
1191-1426,-235,1191,1426
1191-1426,-235,1034,239
985*1539,1515915,985,1539
1640%1823,1640,1640,1823
1367-682,685,1367,682
787-128,659,787,128
787-128,659,337,378
158-8,150,158,8
1190+448,1638,1190,448
1740%1631,109,1740,1631
483-180,303,483,180
279*1319,368001,279,1319
1561/1368,1.14,1561,1368
1751/751,2.33,1751,751
1767*1002,1770534,1767,1002
1767*1002,1770534,773,1797
842-1119,-277,842,1119
809*1258,1017722,809,1258
1596*242,386232,1596,242
753*633,476649,753,633
1139+594,1733,1139,594
1139+594,1733,535,966
1868/1759,1.06,1868,1759
1203*1183,1423149,1203,1183
105-346,-241,105,346
102/358,0.28,102,358
1509/1373,1.1,1509,1373
839/813,1.03,839,813
839/813,1.03,1802,248
839/813,1.03,107,1266
1390/953,1.46,1390,953
1149*429,492921,1149,429
835+1705,2540,835,1705
835+1705,2540,1049,444
1020/336,3.04,1020,336
1057-1199,-142,1057,1199
979/196,4.99,979,196
616-16,600,616,16
636-1653,-1017,636,1653
618+1762,2380,618,1762
618+1762,2380,867,220
939/1440,0.65,939,1440
1868-1769,99,1868,1769
1868-1769,99,837,539
1493/1636,0.91,1493,1636
980-1856,-876,980,1856
308*1893,583044,308,1893
1160-902,258,1160,902
1160-902,258,773,376
1703/781,2.18,1703,781
1099+1694,2793,1099,1694
1099+1694,2793,1423,480
1755-180,1575,1755,180
1517*281,426277,1517,281
1/445,0,1,445
1889-630,1259,1889,630
233*1114,259562,233,1114
1162-843,319,1162,843
1298*1673,2171554,1298,1673
1344+68,1412,1344,68
1211/944,1.28,1211,944
1657*714,1183098,1657,714
1657*714,1183098,1555,19
811-1442,-631,811,1442
1523*457,696011,1523,457
457/1803,0.25,457,1803
911-846,65,911,846
667/348,1.92,667,348
1718-62,1656,1718,62
1137+1752,2889,1137,1752
930+386,1316,930,386
249*205,51045,249,205
249*205,51045,374,1313
1359-839,520,1359,839
1845+1748,3593,1845,1748
1757*190,333830,1757,190
166+1276,1442,166,1276
394+1025,1419,394,1025
394+1025,1419,1806,674
176*1573,276848,176,1573
1683-831,852,1683,831
1444-573,871,1444,573
1211%1488,1211,1211,1488
1211%1488,1211,956,1324
1152-1849,-697,1152,1849
1015+86,1101,1015,86
1337-475,862,1337,475
1145/630,1.82,1145,630
771*1943,1498053,771,1943
103/1492,0.07,103,1492
567-1883,-1316,567,1883
923/1136,0.81,923,1136
1097*1866,2047002,1097,1866
1522/1222,1.25,1522,1222
1522/1222,1.25,1138,671
476*1425,678300,476,1425
818+1525,2343,818,1525
1534*1901,2916134,1534,1901
1170-878,292,1170,878
1296+1580,2876,1296,1580
575-138,437,575,138
636/1365,0.47,636,1365
1872+933,2805,1872,933
949/1049,0.9,949,1049
1386*994,1377684,1386,994
1746-850,896,1746,850
1746-850,896,1133,667
1017/1053,0.97,1017,1053
1538%1304,234,1538,1304
1209-593,616,1209,593
1603*177,283731,1603,177
1783*1431,2551473,1783,1431
324/1027,0.32,324,1027
324/1027,0.32,877,1
404-835,-431,404,835
1586/503,3.15,1586,503
522-1931,-1409,522,1931
1686-1113,573,1686,1113
943*712,671416,943,712
263/1803,0.15,263,1803
1257+608,1865,1257,608
1257+608,1865,939,1088
681/1664,0.41,681,1664
1471-1827,-356,1471,1827
296-1610,-1314,296,1610
311/628,0.5,311,628
31+1808,1839,31,1808
31+1808,1839,1803,546
1146/284,4.04,1146,284
1285-512,773,1285,512
880-1041,-161,880,1041
158-571,-413,158,571
170*742,126140,170,742
717/1029,0.7,717,1029
1429/431,3.32,1429,431
701-976,-275,701,976
567/1711,0.33,567,1711
1921+284,2205,1921,284
919-340,579,919,340
979*0,0,979,0
1008-812,196,1008,812
450/903,0.5,450,903
450/903,0.5,161,1532
450/903,0.5,1262,789
450/903,0.5,43,96
724-626,98,724,626
1492+494,1986,1492,494
1837%1314,523,1837,1314
1824/911,2,1824,911
917*1137,1042629,917,1137
138-897,-759,138,897
1520*848,1288960,1520,848
1520*848,1288960,1493,584
1520*848,1288960,481,360
942+1119,2061,942,1119
1753/1111,1.58,1753,1111
602+951,1553,602,951
1603-1498,105,1603,1498
1241-461,780,1241,461
1248/1692,0.74,1248,1692
842*1605,1351410,842,1605
712-1255,-543,712,1255
1234+1775,3009,1234,1775
110/1446,0.08,110,1446
1706*737,1257322,1706,737
1477/357,4.14,1477,357
1477/357,4.14,1372,183
1334/513,2.6,1334,513
892/1265,0.71,892,1265
892/1265,0.71,969,1442
892/1265,0.71,340,1469
1615-1061,554,1615,1061
1909/469,4.07,1909,469
1613*469,756497,1613,469
630*1015,639450,630,1015
1336-1945,-609,1336,1945
62-201,-139,62,201
1502/1774,0.85,1502,1774
734/946,0.78,734,946
1300*129,167700,1300,129
2034-26,2008,2034,26
549*1784,979416,549,1784
549*1784,979416,649,1462
1245/326,3.82,1245,326
1811+1779,3590,1811,1779
1813/999,1.81,1813,999
1419+264,1683,1419,264
407-1272,-865,407,1272
1980/1424,1.39,1980,1424
1995%1726,269,1995,1726
871+290,1161,871,290
871+290,1161,513,1674
593/972,0.61,593,972
972/31,31.35,972,31
1445*399,576555,1445,399
1445*399,576555,340,1753
1445*399,576555,486,783
1996/1301,1.53,1996,1301
126*2057,259182,126,2057
126*2057,259182,1474,672
510/998,0.51,510,998
1812*511,925932,1812,511
631/474,1.33,631,474
1872*184,344448,1872,184
1762-1369,393,1762,1369
1909*1785,3407565,1909,1785
1255%1486,1255,1255,1486
201/446,0.45,201,446
309+1288,1597,309,1288
288-1801,-1513,288,1801
876+673,1549,876,673
610+200,810,610,200
610+200,810,1036,274
1653%1592,61,1653,1592
1604/1917,0.84,1604,1917
749+1753,2502,749,1753
1785*390,696150,1785,390
1785*390,696150,755,1346
1785*390,696150,48,1540
901+1836,2737,901,1836
1937-1558,379,1937,1558
930/1814,0.51,930,1814
836/1174,0.71,836,1174
1178-166,1012,1178,166
1178-166,1012,1636,577
1054*1291,1360714,1054,1291
670-766,-96,670,766
504-1178,-674,504,1178
504-1178,-674,255,2029
1741*1073,1868093,1741,1073
1741*1073,1868093,1769,153
1614%1113,501,1614,1113
1078/47,22.94,1078,47
1078/47,22.94,1536,864
1182/709,1.67,1182,709
239*1702,406778,239,1702
290+1273,1563,290,1273
2022-2096,-74,2022,2096
556/2074,0.27,556,2074
1525-283,1242,1525,283
1574*558,878292,1574,558
1148+1365,2513,1148,1365
1148+1365,2513,26,1330
223*2008,447784,223,2008
65-1958,-1893,65,1958
1162+1086,2248,1162,1086
352-1952,-1600,352,1952
632-542,90,632,542
1725%1557,168,1725,1557
1725%1557,168,871,426
778*20,15560,778,20
1100/592,1.86,1100,592
1100/592,1.86,914,1444
1100/592,1.86,461,1775
818*1074,878532,818,1074
375+893,1268,375,893
928-1253,-325,928,1253
2016+1927,3943,2016,1927
1368/1733,0.79,1368,1733
2014/1630,1.24,2014,1630
1898-401,1497,1898,401
789*532,419748,789,532
717-1305,-588,717,1305
602/1144,0.53,602,1144
2077*1275,2648175,2077,1275
1479%1216,263,1479,1216
2040+558,2598,2040,558
2040+558,2598,900,1177
1673*580,970340,1673,580
1673*580,970340,1033,874
476*1334,634984,476,1334
1991*1381,2749571,1991,1381
1991*1381,2749571,2019,121
199/505,0.39,199,505
199/505,0.39,1195,374
1559/1577,0.99,1559,1577
594-1334,-740,594,1334
19/1127,0.02,19,1127
19/1127,0.02,71,1892
1192-1012,180,1192,1012
1936/1369,1.41,1936,1369
1469/704,2.09,1469,704
59-213,-154,59,213
1154-1252,-98,1154,1252
1188/2054,0.58,1188,2054
188/1021,0.18,188,1021
1861+1435,3296,1861,1435
164+274,438,164,274
1202+921,2123,1202,921
1919%1728,191,1919,1728
39-1425,-1386,39,1425
944-719,225,944,719
944-719,225,745,967
1659/2152,0.77,1659,2152
1804*1169,2108876,1804,1169
